tipo,precio,indice,timestamp,tipo_mercado,indicadores_usados,rsi,adx,votes,sl,tp,ganancia,duracion
compra,2895.47,3346,2024-11-07 00:00:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,3183.21,3349,2024-11-10 00:00:00,desconocido,"['RSI', 'BB_Upper', 'ATR', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(3183.21)}]",60,25,3,1.0,2.0,287.74000000000024,3.0
compra,3371.59,3350,2024-11-11 00:00:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,3187.16,3352,2024-11-13 00:00:00,desconocido,"['RSI', 'ADX', 'ATR', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(3187.16)}]",60,25,3,1.0,2.0,-184.4300000000003,2.0
compra,3058.82,3353,2024-11-14 00:00:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,3414.49,3364,2024-11-25 00:00:00,desconocido,"['RSI', 'ADX', 'ATR', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(3414.49)}]",60,25,3,1.0,2.0,355.6699999999996,11.0
compra,3324.73,3365,2024-11-26 00:00:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,3703.6,3369,2024-11-30 00:00:00,desconocido,"['RSI', 'ADX', 'ATR', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(3703.6)}]",60,25,3,1.0,2.0,378.8699999999999,4.0
compra,3707.61,3370,2024-12-01 00:00:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,3417.01,3388,2024-12-19 00:00:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(3417.01)}]",60,25,3,1.0,2.0,-290.5999999999999,18.0
compra,3338.92,3390,2024-12-21 00:00:00,desconocido,"['RSI', 'ADX', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,3687.45,3406,2025-01-06 00:00:00,desconocido,"['ATR', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(3687.45)}]",60,25,3,1.0,2.0,348.52999999999975,16.0
compra,3473.63,3417,2025-01-17 00:00:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,3215.12,3419,2025-01-19 00:00:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(3215.12)}]",60,25,3,1.0,2.0,-258.5100000000002,2.0
compra,3327.54,3421,2025-01-21 00:00:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,3077.72,3428,2025-01-28 00:00:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(3077.72)}]",60,25,3,1.0,2.0,-249.82000000000016,7.0
compra,3300.99,3431,2025-01-31 00:00:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,2869.68,3433,2025-02-02 00:00:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(2869.68)}]",60,25,3,1.0,2.0,-431.30999999999995,2.0
compra,2879.9,3434,2025-02-03 00:00:00,desconocido,"['RSI', 'ADX', 'BB_Lower', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,2622.1,3438,2025-02-07 00:00:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(2622.1)}]",60,25,3,1.0,2.0,-257.8000000000002,4.0
compra,2632.46,3439,2025-02-08 00:00:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
